author_link,author_name,average_rating,kindle_price,link,n_pages,rating_count,review_count,title
https://www.goodreads.com/author/show/1557878.Ayanna_Howard,Ayanna Howard,4.04,,https://www.goodreads.com/book/show/55460678-sex-race-and-robots---how-to-be-human-in-the-age-of-ai,Audiobook,188,42,"Sex, Race, and Robots - How to Be Human in the Age of AI"
https://www.goodreads.com/author/show/20380786.FABNO_Gurdev_Parmar_ND,"FABNO Gurdev Parmar, ND",5.00,,https://www.goodreads.com/book/show/53859780-textbook-of-naturopathic-oncology,"540 pages, Hardcover",3,0,Textbook of Naturopathic Oncology
https://www.goodreads.com/author/show/8703490.Alison_Beard,Alison Beard,4.37,,https://www.goodreads.com/book/show/23303167-quit-or-die-trying,"246 pages, Paperback",19,5,Quit or Die Trying
https://www.goodreads.com/author/show/7068160.Jean_Yves_Crozier,Jean-Yves Crozier,4.20,,https://www.goodreads.com/book/show/17860459-eliminate-phobias-and-fears-the-efficient-easy-way,ebook,5,0,Eliminate phobias and fears the efficient easy way
https://www.goodreads.com/author/show/8133574.Dan_Waldschmidt,Dan Waldschmidt,3.86,,https://www.goodreads.com/book/show/21882327-edgy-conversations,"179 pages, Paperback","1,186",141,Edgy Conversations: How Ordinary People Can Achieve Outrageous Success
https://www.goodreads.com/author/show/17971548.Weeva_Culturati,Weeva & Culturati,3.93,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/39928084-the-culture-book---volume-1,"224 pages, Paperback",15,4,The Culture Book - Volume 1: When Culture Clicks
https://www.goodreads.com/author/show/354087.Kent_Burden,Kent Burden,3.85,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/22569001-the-office-workout,"149 pages, Kindle Edition",27,3,The Office Workout: 75 Exercises to do at Your Desk
https://www.goodreads.com/author/show/9845537.MaryLee_Robinson,MaryLee Robinson,3.94,,https://www.goodreads.com/book/show/23974760-the-widow-or-widower-next-door,"140 pages, Paperback",34,9,The Widow or Widower Next Door
https://www.goodreads.com/author/show/18130392.Aisling_Leonard_Curtin,Aisling Leonard-Curtin,3.70,Kindle $9.99,https://www.goodreads.com/book/show/51176638-the-power-of-small,"384 pages, Paperback",214,33,The Power of Small: Making Tiny Changes When Everything Feels Too Much
https://www.goodreads.com/author/show/30066468.Eric_Greitens_Navy_SEAL,Eric Greitens Navy SEAL,4.26,Kindle $9.99,https://www.goodreads.com/book/show/22749776-resilience,"301 pages, Hardcover","3,887",382,Resilience: Hard-Won Wisdom for Living a Better Life
https://www.goodreads.com/author/show/7701696.Lori_B_Rassas,Lori B. Rassas,4.04,,https://www.goodreads.com/book/show/25100000-the-perpetual-paycheck,"194 pages, Paperback",54,14,"The Perpetual Paycheck: 5 Secrets to Getting a Job, Keeping a Job, and Earning Income for Life in the Loyalty-Free Workplace"
https://www.goodreads.com/author/show/7744300.Khurt_Khave,Khurt Khave,3.10,,https://www.goodreads.com/book/show/24796932-womanarchy,"126 pages, Paperback",10,4,Womanarchy
https://www.goodreads.com/author/show/8394733.Eugene_Walker,Eugene Walker,4.30,,https://www.goodreads.com/book/show/25613098-get-him-sprung,ebook,30,4,Get Him Sprung!: A Woman's Guide to Getting a Great Guy and Keeping Him Forever!
https://www.goodreads.com/author/show/7586359.Joe_De_Sena,Joe De Sena,3.92,Kindle $13.99,https://www.goodreads.com/book/show/19583491-spartan-up,"224 pages, Hardcover","1,938",246,Spartan Up!: A Take-No-Prisoners Guide to Overcoming Obstacles and Achieving Peak Performance in Life
https://www.goodreads.com/author/show/6521366.Rajesh_Khanna,Rajesh Khanna,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54266279-rejuvenate-aging-eyes,"187 pages, Kindle Edition",2,0,Rejuvenate Aging Eyes
https://www.goodreads.com/author/show/5622083.Kathryn_Hall,Kathryn  Hall,4.10,Kindle $9.99,https://www.goodreads.com/book/show/12532982-plant-whatever-brings-you-joy,"228 pages, Paperback",31,8,Plant Whatever Brings You Joy: Blessed Wisdom from the Garden
https://www.goodreads.com/author/show/20883838.GREG_SIOFER,GREG SIOFER,4.75,Kindle $9.99,https://www.goodreads.com/book/show/55937433-getting-out,Kindle Edition,4,1,Getting Out: My Story Plus The Exercises And Experience I Learned That Can Help You Get Out From The Wheelchair
https://www.goodreads.com/author/show/20718707.Angela_K_Chambers,Angela K Chambers,5.00,Kindle $5.95,https://www.goodreads.com/book/show/55403535-create-the-mold,"49 pages, Kindle Edition",1,0,Create the Mold: Then Duplicate
https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,Hunter Hazelton,4.50,,https://www.goodreads.com/book/show/55688755-the-only-time-i-set-the-bar-low-is-for-limbo,Kindle Edition,2,1,"The Only Time I Set the Bar Low Is for Limbo: Reaching Your Potential in Work, Life, and Relationships"
https://www.goodreads.com/author/show/20284701.Anthea_Durand,Anthea Durand,4.88,Kindle $9.99,https://www.goodreads.com/book/show/54256698-illumination-of-the-shadow,Kindle Edition,16,13,Illumination of the Shadow: Ancestral Wisdom from the past for the future
https://www.goodreads.com/author/show/14157642.Ivan_Nossa,Ivan Nossa,4.48,,https://www.goodreads.com/book/show/56021708-the-power-and-magic-of-gratitude,"131 pages, Paperback",23,5,The Power and Magic of Gratitude
https://www.goodreads.com/author/show/1387272.Ben_Goldacre,Ben Goldacre,4.06,Kindle $11.99,https://www.goodreads.com/book/show/3272165-bad-science,"338 pages, Paperback","42,123","2,163",Bad Science
https://www.goodreads.com/author/show/19294772.Maureen_Scanlon,Maureen Scanlon,5.00,,https://www.goodreads.com/book/show/56858508-my-dog-is-my-relationship-coach,"202 pages, Paperback",3,2,My Dog is My Relationship Coach
https://www.goodreads.com/author/show/127998.David_Larson,David Larson,3.30,,https://www.goodreads.com/book/show/52956403-empath,"118 pages, Kindle Edition",10,2,"EMPATH: A Self-Discovery Journey for Highly Sensitive People to Gain Control over Emotions, overcome Negative Mindsets and develop Self-Confidence"
https://www.goodreads.com/author/show/17680841.L_D_Morrow,L.D. Morrow,5.00,,https://www.goodreads.com/book/show/48721290-think-like-a-bartender,ebook,7,1,Think Like A Bartender: Recipes for Life
https://www.goodreads.com/author/show/14016836.Rosemary_Ellsworth_Brown,Rosemary Ellsworth Brown,4.60,Kindle $7.99,https://www.goodreads.com/book/show/25588802-addiction-is-the-symptom,"172 pages, Kindle Edition",10,1,Addiction Is the Symptom: Heal the Cause and Prevent Relapse with 12 Steps That Really Work
https://www.goodreads.com/author/show/20500999.Delia_Keane,Delia Keane,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/54495023-the-art-of-reprogramming-your-subconscious,"230 pages, Paperback",1,0,The Art of Reprogramming Your Subconscious
https://www.goodreads.com/author/show/709774.Teddy_Hayes,Teddy Hayes,4.29,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/48887906-the-guerrilla-guide-to-being-a-theatrical-producer,"118 pages, Kindle Edition",84,2,The Guerrilla Guide To Being A Theatrical Producer
https://www.goodreads.com/author/show/20635589.Brooke_Baum,Brooke Baum,4.36,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/55142934-moving-away,"87 pages, Kindle Edition",14,2,Moving Away: The Emotional Side of Leaving
https://www.goodreads.com/author/show/16344986.Heidi_Green,Heidi Green,4.50,Kindle $10.99,https://www.goodreads.com/book/show/50891768-the-path-to-self-love-and-world-domination,"192 pages, Paperback",16,4,The Path to Self-Love and World Domination: Break Free from Self-Limiting Beliefs and Embrace Your Power
https://www.goodreads.com/author/show/196991.Scott_M_O_Neil,Scott M. O'Neil,3.90,Kindle $11.99,https://www.goodreads.com/book/show/54860451-be-where-your-feet-are,"272 pages, Hardcover",605,88,"Be Where Your Feet Are: Seven Principles to Keep You Present, Grounded, and Thriving"
https://www.goodreads.com/author/show/1724230.Dick_Edwards,Dick Edwards,4.92,Kindle $4.99,https://www.goodreads.com/book/show/56919233-mom-dad-can-we-talk,Kindle Edition,12,11,"Mom, Dad...Can We Talk?: Helping Our Aging Parents with the Insight and Wisdom of Others"
https://www.goodreads.com/author/show/16439828.I_M_Wayword,I.M. Wayword,5.00,,https://www.goodreads.com/book/show/53318769-a-concise-guide-for-jerks-on-how-to-be-less-of-a-jerk,"28 pages, Kindle Edition",1,0,A CONCISE guide FOR JERKS on how to be less of A JERK: An easy to follow approach to making people less likely to hate you
https://www.goodreads.com/author/show/21401455.Infynite_I_Ayez,Infynite I. Ayez,4.20,,https://www.goodreads.com/book/show/57891227-inner-initiation,"250 pages, Paperback",5,4,Inner Initiation: A Spiritual Guide to Infinite Mind Transformation
https://www.goodreads.com/author/show/19488998.Iulia_Dobre_Trifan,Iulia Dobre-Trifan,4.94,,https://www.goodreads.com/book/show/54811296-a-calendar-of-realistic-smiles,ebook,18,9,A Calendar of Realistic Smiles
https://www.goodreads.com/author/show/17938816.Dr_Al,Dr. Al,5.00,Kindle $4.99,https://www.goodreads.com/book/show/52440102-stuck,"90 pages, Paperback",1,0,Stuck: A Short Story on Moving Towards Your Success
https://www.goodreads.com/author/show/8394733.Eugene_Walker,Eugene Walker,4.46,,https://www.goodreads.com/book/show/25801347-how-to-catch-a-cheater-in-48-hours-or-less,ebook,24,18,How to Catch a Cheater in 48 Hours or Less!: Exercise Your Right to Know the Truth!
https://www.goodreads.com/author/show/344383.Jeri_Massi,Jeri Massi,4.33,Kindle $9.99,https://www.goodreads.com/book/show/23562759-letters-to-lynn-redgrave,"261 pages, Paperback",6,2,Letters to Lynn Redgrave: Martial Enlightenment for Modern Women
https://www.goodreads.com/author/show/20610034.Tess_Jansen,Tess Jansen,5.00,Kindle $2.99,https://www.goodreads.com/book/show/56381732-cocooning-lifestyle,"64 pages, Paperback",2,0,Cocooning Lifestyle: Enjoying Happy and Safe Times at Home
https://www.goodreads.com/author/show/21295295.Chasity_Mitchell,Chasity Mitchell,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/57460574-pussy-on-a-pedestal,"52 pages, Kindle Edition",1,0,Pussy On A Pedestal : Women’s Journey From “Everyone” To “Herself”
https://www.goodreads.com/author/show/10793053.Michele_Gilbert,Michele Gilbert,3.95,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/28255122-crystals,"30 pages, Kindle Edition",19,1,Crystals: Your Beginners Guide To Crystals And Healing Stones
https://www.goodreads.com/author/show/14156365.Cerina_Gillilan,Cerina Gillilan,4.06,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/25878671-find-your-purpose-using-science,"167 pages, Kindle Edition",48,15,Find Your Purpose Using Science
https://www.goodreads.com/author/show/268674.Laurie_Nadel,Laurie Nadel,3.95,Kindle $11.99,https://www.goodreads.com/book/show/35926567-the-five-gifts,"264 pages, Paperback",20,3,"The Five Gifts: Discovering Hope, Healing and Strength When Disaster Strikes"
https://www.goodreads.com/author/show/19514520.C_R_Wesley,C.R. Wesley,5.00,Kindle $3.99,https://www.goodreads.com/book/show/49386701-securing-grant-money,"47 pages, Kindle Edition",4,0,Securing Grant Money:Step-By-Step Guide For First-Time Homebuyers
https://www.goodreads.com/author/show/38285.C_G_Jung,C.G. Jung,4.15,,https://www.goodreads.com/book/show/67891.The_Undiscovered_Self,"112 pages, Paperback","10,173",608,The Undiscovered Self
https://www.goodreads.com/author/show/14795225.Jennifer_Lesea_Ames,Jennifer Lesea-Ames,4.33,,https://www.goodreads.com/book/show/28329569-onward-navigating-hip-dysplasia-pao-surgery-and-beyond,"206 pages, Paperback",18,8,"Onward! Navigating Hip Dysplasia, PAO Surgery and Beyond: Volume 1 (The PAO Project"
https://www.goodreads.com/author/show/4644677.Beth_Buelow,Beth Buelow,3.70,Kindle $7.99,https://www.goodreads.com/book/show/24611786-the-introvert-entrepreneur,"272 pages, Paperback",651,67,The Introvert Entrepreneur: Amplify Your Strengths and Create Success on Your Own Terms
https://www.goodreads.com/author/show/13849881.Clive_Verrall,Clive Verrall,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/55414854-what-you-need-to-know-to-join-a-big-corporation,"106 pages, Paperback",3,0,What you need to know to join a big corporation: Land a corporate career and shine in your first month
https://www.goodreads.com/author/show/6889897.Naya_Lizardo,Naya Lizardo,4.30,Kindle $5.99,https://www.goodreads.com/book/show/17449120-healing-foods---practical-guide-to-the-health-benefits-and-medicinal-use,"196 pages, Paperback",10,2,HEALING FOODS - Practical Guide to the Health Benefits and Medicinal Uses of Food
https://www.goodreads.com/author/show/20443946.Sofie_Bakken,Sofie Bakken,5.00,,https://www.goodreads.com/book/show/54250334-nordische-lifestyle-trends,"80 pages, Paperback",3,0,Nordische Lifestyle-Trends: Niksen und Friluftsliv: Mehr als Hygge - Lebensstile für mehr Wohlbefinden
https://www.goodreads.com/author/show/20765185.Sona_Bhatnagar,Sona Bhatnagar,4.71,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/55513599-grief-healed,Kindle Edition,14,2,Grief Healed: A Physician's Guide to Dealing with Grief and Thriving
https://www.goodreads.com/author/show/9864034.Gleb_Tsipursky,Gleb Tsipursky,4.14,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/36647568-the-truth-seeker-s-handbook,"431 pages, Kindle Edition",77,33,The Truth-Seeker’s Handbook: A Science-Based Guide
https://www.goodreads.com/author/show/6891822.Ian_Tinny,Ian Tinny,3.33,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/51033552-mcdonaldization-society,"589 pages, Kindle Edition",3,1,McDonaldization Society
https://www.goodreads.com/author/show/20784319.Trey_Carmichael,Trey Carmichael,5.00,,https://www.goodreads.com/book/show/55584512-limitless-expansion-secrets,Kindle Edition,3,0,Limitless Expansion Secrets: LES because we all want to work less
https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,Winsome Campbell-Green,4.56,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/18298664-curb-your-thoughts,"100 pages, Kindle Edition",9,0,"Curb Your Thoughts: How To Create The Future You Need, Heal The Pain Of Unworthiness, Overcome Negative Life Patterns And Live An Authentic Life"
https://www.goodreads.com/author/show/20688694.Kenneth_J_Martz,Kenneth J. Martz,4.42,Kindle $0.00,https://www.goodreads.com/book/show/58324129-manage-my-meditation,ebook,33,13,Manage My Meditation
https://www.goodreads.com/author/show/10264.Henry_David_Thoreau,Henry David Thoreau,3.91,Kindle $3.99,https://www.goodreads.com/book/show/31197323-walden-and-on-the-duty-of-civil-disobedience,"248 pages, Paperback",117,9,"Walden, And On The Duty Of Civil Disobedience: And The Thoreau Essay, Walking"
https://www.goodreads.com/author/show/74693.Bruce_D_Perry,Bruce D. Perry,4.32,Kindle $13.99,https://www.goodreads.com/book/show/7150543-born-for-love,"384 pages, Hardcover","2,297",208,Born for Love: Why Empathy Is Essential--and Endangered
https://www.goodreads.com/author/show/15202800.Neeraj_Agnihotri,Neeraj Agnihotri,4.09,,https://www.goodreads.com/book/show/46030115-procrasdemon---the-artist-s-guide-to-liberation-from-procrastination,"107 pages, ebook",35,7,Procrasdemon - The Artist's Guide to Liberation from Procrastination
https://www.goodreads.com/author/show/2938289.T_R_Locke,T.R. Locke,4.19,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/18781363-what-i-wish-i-knew-before-i-moved-to-hollywood,"218 pages, Hardcover",54,20,What I Wish I Knew Before I Moved to Hollywood
https://www.goodreads.com/author/show/4702959.H_A_Lewis,H.A. Lewis,3.43,Kindle $2.99,https://www.goodreads.com/book/show/31197650-hidden-treasures-or-why-some-succeed-while-others-fail-illustrated-and,"376 pages, Kindle Edition",23,3,Hidden Treasures Or Why Some Succeed While Others Fail (Illustrated) And Updated With Practical Success Tools
https://www.goodreads.com/author/show/14409236.Tehya_Sky,Tehya Sky,4.09,Kindle $10.99,https://www.goodreads.com/book/show/26778879-a-ceremony-called-life,"232 pages, Paperback",45,8,A Ceremony Called Life: When Your Morning Coffee Is as Sacred as Holy Water
https://www.goodreads.com/author/show/15515472.Oren_Liebermann,Oren Liebermann,3.73,Kindle $16.99,https://www.goodreads.com/book/show/31213276-the-insulin-express,"224 pages, Hardcover",89,17,"The Insulin Express: One Backpack, Five Continents, and the Diabetes Diagnosis That Changed Everything"
https://www.goodreads.com/author/show/44308.Katherine_Crowley,Katherine Crowley,3.33,Kindle $14.09,https://www.goodreads.com/book/show/22839141-mean-girls-at-work,Audio CD,317,52,Mean Girls at Work: How to Stay Professional When Things Get Personal
https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,Justin Ho Guo Shun,5.00,,https://www.goodreads.com/book/show/52626890-how-to-develop-a-million-dollar-mindset,Kindle Edition,3,0,How To Develop A Million Dollar Mindset
https://www.goodreads.com/author/show/193563.Chris_Lewis,Chris Lewis,5.00,Kindle $5.99,https://www.goodreads.com/book/show/55229438-change-confusion,"54 pages, Kindle Edition",2,1,"Change Confusion: Prepare, Support and Maintain"
https://www.goodreads.com/author/show/18283082.Geoffrey_Engelstein,Geoffrey Engelstein,3.90,,https://www.goodreads.com/book/show/41092567-gametek,"272 pages, ebook",88,12,Gametek
https://www.goodreads.com/author/show/1003293.Frances_Worthington,Frances Worthington,4.19,Kindle $5.99,https://www.goodreads.com/book/show/15897714-baha-i-basics,"190 pages, Paperback",27,5,"Baha'i Basics: History, Practices and Beliefs"
https://www.goodreads.com/author/show/15615767.Javier_Ramon_Brito,Javier Ramon Brito,4.33,,https://www.goodreads.com/book/show/31455847-the-five-paths-to-happiness,ebook,9,5,The Five Paths to Happiness: The Keys to Living a Happy Life According to Your Personality
https://www.goodreads.com/author/show/20548321.Tony_Carlton,Tony Carlton,4.20,Kindle $6.99,https://www.goodreads.com/book/show/54733212-evolve,"74 pages, Paperback",5,1,Evolve: Your Path. Your Time. Your Shine.
https://www.goodreads.com/author/show/231405.Paul_Hellman,Paul Hellman,3.31,,https://www.goodreads.com/book/show/408400.Naked_at_Work_And_Other_Fears_,"272 pages, Mass Market Paperback",13,2,Naked at Work (And Other Fears): How to Stay Sane When Your Job Drives you Crazy
https://www.goodreads.com/author/show/21032025.Donald_G_James,Donald G. James,4.23,Kindle $5.14,https://www.goodreads.com/book/show/56494842-manners-will-take-you-where-brains-and-money-won-t,"283 pages, Paperback",31,5,Manners Will Take You Where Brains and Money Won't: Wisdom from Momma and 35 Years at NASA
https://www.goodreads.com/author/show/21397218.Yanhao_Huang,Yanhao Huang,4.10,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/57771623-apotheosis-now,"260 pages, Kindle Edition",226,116,Apotheosis Now: Rabbit Hole to the Beyond
https://www.goodreads.com/author/show/14768318.Jaroslaw_Jankowski,Jaroslaw Jankowski,3.50,Kindle $9.99,https://www.goodreads.com/book/show/28207030-why-are-we-so-different,"364 pages, Paperback",16,1,Why Are We So Different?: Your Guide to the 16 Personality Types
https://www.goodreads.com/author/show/20844404.Jon_Nelsen,Jon Nelsen,4.43,Kindle $2.99,https://www.goodreads.com/book/show/56991096-the-ultimate-memory-manual,"123 pages, Kindle Edition",7,4,The Ultimate Memory Manual: Learn How to Remember the Things You Used to Forget With the Memory Palace Technique
https://www.goodreads.com/author/show/16593558.Matt_Poyle,Matt Poyle,5.00,,https://www.goodreads.com/book/show/58091067-the-entrepreneur-s-power,"46 pages, Paperback",5,1,The Entrepreneur’s Power: A practical guide to get energy for yourself and motivate others. Proven tips to unleash your full potential.
https://www.goodreads.com/author/show/19325121.Akanksha_Sharma,Akanksha  Sharma,4.88,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/55752992-stop-making-bad-decisions,Kindle Edition,8,4,Stop Making Bad Decisions: Heal Your Decision Making Anxiety & Learn How to Make Good Decisions
https://www.goodreads.com/author/show/7063368.Allen_Vaysberg,Allen Vaysberg,4.50,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/30269075-the-new-love-triangle,"102 pages, Paperback",12,4,The New Love Triangle: Your practical guide to a love-filled life!
https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,Hunter Hazelton,5.00,,https://www.goodreads.com/book/show/55688506-the-ultimate-memory-manual,"62 pages, Kindle Edition",1,0,The Ultimate Memory Manual: Learn How to Remember the Things You Used to Forget
https://www.goodreads.com/author/show/16187160.Sherifa,Sherifa,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/58312956-innocent-intentions,"257 pages, Kindle Edition",1,0,Innocent Intentions: 244 Word Experiences for Lovers Book 3 in the Sacred Love Secrets Series
https://www.goodreads.com/author/show/5853874.Niema_Golphin,Niema Golphin,5.00,,https://www.goodreads.com/book/show/56431608-you-vs-you,ebook,1,0,You vs. You
https://www.goodreads.com/author/show/14925116.Corey_Hardin,Corey Hardin,4.05,,https://www.goodreads.com/book/show/29452847-vault-dweller-s-secrets,"182 pages, Paperback",19,3,Vault Dweller's Secrets: An Unauthorized Guide to Fallout 4
https://www.goodreads.com/author/show/20610034.Tess_Jansen,Tess Jansen,5.00,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/57766077-der-cocooning-lebensstil,Kindle Edition,1,0,Der Cocooning Lebensstil: Zufriedene und sichere Zeiten zu Hause genießen
https://www.goodreads.com/author/show/21297301.Yugesh_Mandvikar,Yugesh Mandvikar,3.38,Kindle $3.99,https://www.goodreads.com/book/show/57540054-maximum-results,"132 pages, Kindle Edition",8,1,"Maximum Results: Unlock Your Hidden Abilities, Overcome Your Past, Break Mental Barriers, And Get What You Want in Life"
https://www.goodreads.com/author/show/21386560.Sundari_Gibran,Sundari Gibran,5.00,Kindle $4.99,https://www.goodreads.com/book/show/57741174-pranayama,Kindle Edition,3,1,Pranayama: The Yoga Breath: How to Transform Your Life by Improving Your Breathing Technique
https://www.goodreads.com/author/show/21523964.Sara_Glashagel,Sara Glashagel,4.44,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/58132288-the-road-to-happy-is-not-one-way,Kindle Edition,9,2,The Road to Happy Is Not One Way: Seven Essential Principles and a Guided Workbook to Help You Drive Toward Everyday Happiness
https://www.goodreads.com/author/show/3142021.Alondra_Oubr_,Alondra Oubré,4.28,Kindle $16.52,https://www.goodreads.com/book/show/45784659-science-in-black-and-white,"376 pages, Hardcover",18,8,Science in Black and White: How Biology and Environment Shape Our Racial Divide
https://www.goodreads.com/author/show/19160534.Patrice_Met,Patrice Met,4.50,Kindle Unlimited $0.00,https://www.goodreads.com/book/show/46130944-bullying,"47 pages, Kindle Edition",2,0,Bullying: Teen’s Age And Bullying: How To Avoid becoming A Victim?
https://www.goodreads.com/author/show/20604077.Matthew_Maxwell,Matthew  Maxwell,4.29,Kindle $5.99,https://www.goodreads.com/book/show/53279827-how-to-hold-a-cockroach,"110 pages, Hardcover",250,41,How to Hold a Cockroach: A book for those who are free and don't know it
https://www.goodreads.com/author/show/7802044.Caitlin_Doughty,Caitlin Doughty,4.30,Kindle $8.61,https://www.goodreads.com/book/show/38212121-from-here-to-eternity,"256 pages, Paperback","35,751","4,308",From Here to Eternity: Traveling the World to Find the Good Death
https://www.goodreads.com/author/show/160932.Robert_B_Cialdini,Robert B. Cialdini,4.21,,https://www.goodreads.com/book/show/28815.Influence,"320 pages, Paperback","142,917","5,165",Influence: The Psychology of Persuasion
https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,Hunter Hazelton,5.00,,https://www.goodreads.com/book/show/55688579-focus-on-friendship,"76 pages, Kindle Edition",1,0,Focus on Friendship: How to Find the Tribe That Lifts You up and Helps You Thrive in Life
https://www.goodreads.com/author/show/4749998.Louise_Deacon,Louise Deacon,3.44,Kindle $5.99,https://www.goodreads.com/book/show/10913101-twilight-true-love-and-you,"320 pages, Paperback",131,56,"Twilight, True Love and You: Seven Secret Steps to Finding Your Edward or Jacob"
https://www.goodreads.com/author/show/30136.Char_Margolis,Char Margolis,3.54,Kindle $14.99,https://www.goodreads.com/book/show/58724920-you-are-psychic,"224 pages, Hardcover",57,20,You Are Psychic: 7 Steps to Discover Your Own Psychic Abilities
https://www.goodreads.com/author/show/20839231.Amber_Ybarra,Amber Ybarra,4.33,Kindle $2.99,https://www.goodreads.com/book/show/55777805-thriving-into-thirty,"164 pages, Kindle Edition",3,0,Thriving into Thirty : A 30 things guide for the growth mindset girl
https://www.goodreads.com/author/show/257221.Robert_Collier,Robert Collier,4.18,Kindle $5.99,https://www.goodreads.com/book/show/2670284-the-robert-collier-letter-book,"466 pages, Paperback",346,29,The Robert Collier Letter Book
https://www.goodreads.com/author/show/6978523.Perdita_M_Meeks,Perdita M. Meeks,4.44,,https://www.goodreads.com/book/show/17606389-organize-your-life-for-success,"82 pages, Paperback",9,1,Organize Your Life for Success
https://www.goodreads.com/author/show/24158978.Nicole_Hydrick,Nicole Hydrick,4.67,,https://www.goodreads.com/book/show/172251037-mindcrowd,,3,1,MindCrowd: Group Mentality
https://www.goodreads.com/author/show/1658710.Beca_Lewis,Beca Lewis,4.19,,https://www.goodreads.com/book/show/42140738-the-28-day-shift-to-wealth,,26,3,The 28 Day Shift To Wealth: A Daily Prosperity Plan
https://www.goodreads.com/author/show/1495208.Thomas_Moore,Thomas  Moore,3.88,Kindle $11.99,https://www.goodreads.com/book/show/33574197-ageless-soul,"304 pages, Hardcover",371,86,Ageless Soul: The Lifelong Journey Toward Meaning and Joy
https://www.goodreads.com/author/show/428923.Jonah_Lehrer,Jonah Lehrer,3.93,,https://www.goodreads.com/book/show/14592219-imagine,Audio CD,"46,892","1,761",Imagine: How Creativity Works
https://www.goodreads.com/author/show/5765242.Lisa_M_Rusczyk,Lisa M. Rusczyk,4.71,,https://www.goodreads.com/book/show/17189177-50-things-to-know-before-graduating-from-college--a-survival-guide-to-li,,7,1,50 Things to Know Before Graduating from College- A Survival Guide To Life After College
https://www.goodreads.com/author/show/17969852.Keith_Armbrecht,Keith Armbrecht,3.67,,https://www.goodreads.com/book/show/55274632-medicare-made-clear-2021,"68 pages, Kindle Edition",3,0,Medicare Made Clear 2021: All you Need to Know When Turning 65 or Retiring
https://www.goodreads.com/author/show/18181051.Lilly_Ann_Water,Lilly Ann Water,4.63,,https://www.goodreads.com/book/show/40739042-seven-practical-ways-to-self-confidence,Kindle Edition,8,0,Seven practical ways to self-confidence
https://www.goodreads.com/author/show/231708.Yo_Yo_Ma,Yo-Yo Ma,4.26,,https://www.goodreads.com/book/show/57680602-beginner-s-mind,"92 pages, Audible Audio","2,474",334,Beginner's Mind
https://www.goodreads.com/author/show/16613597.Violette_Early,Violette Early,4.80,,https://www.goodreads.com/book/show/35105321-blacklisted-in-america,"355 pages, Kindle Edition",5,2,BLACKLISTED IN AMERICA
https://www.goodreads.com/author/show/18079548.Chavonne_Hurdle,Chavonne Hurdle,4.45,,https://www.goodreads.com/book/show/40313847-scrapes-and-scars,"136 pages, ebook",11,0,Scrapes and Scars: No Secrets
https://www.goodreads.com/author/show/21379133.Jaqui_O_Donohoe,Jaqui O'Donohoe,5.00,,https://www.goodreads.com/book/show/57717493-reflections-through-the-periscope,"148 pages, Paperback",4,2,Reflections Through the Periscope: My love letter to Dad
https://www.goodreads.com/author/show/14161203.Anna_Goldstein,Anna Goldstein,4.21,Kindle $9.99,https://www.goodreads.com/book/show/55278133-be-bold,"144 pages, Hardcover",19,11,Be Bold: A Guide to Unbreakable Confidence
https://www.goodreads.com/author/show/17038088.Michael_R_Hopson,Michael R. Hopson,3.56,,https://www.goodreads.com/book/show/35713506-self-help-because-i-don-t-have-a-clue-how-to,ebook,9,7,SELF HELP Because I Don't Have A Clue How To
https://www.goodreads.com/author/show/4040962.Greg_McKeown,Greg McKeown,4.07,Kindle $14.99,https://www.goodreads.com/book/show/19776547-essentialism,"290 pages, Kindle Edition","99,701","10,656",Essentialism: The Disciplined Pursuit of Less
https://www.goodreads.com/author/show/18026395.David_Schmall,David Schmall,4.40,Kindle $7.99,https://www.goodreads.com/book/show/40118823-it-s-not-a-hard-habit-to-break,"66 pages, Kindle Edition",5,0,It's Not A Hard Habit To Break: How To Develop Good Habits For Success In All Areas Of Your Life
