link,title,author_name,author_link,kindle_price,average_rating,rating_count,review_count,n_pages
https://www.goodreads.com/book/show/58395921-stupidity-in-action,Stupidity in Action: Lessons Learned in Leadership the Hard Way,Clark Huff,https://www.goodreads.com/author/show/21572362.Clark_Huff,Kindle $4.99,4.50,4,3,Kindle Edition
https://www.goodreads.com/book/show/43528118-the-explorer-s-mindset,The Explorer's Mindset: Unlock Health Happiness and Success the Fun Way,Francis Shenstone,https://www.goodreads.com/author/show/18777691.Francis_Shenstone,Kindle Unlimited $0.00,4.19,43,11,"208 pages, Paperback"
https://www.goodreads.com/book/show/331807.How_to_Good_Bye_Depression,How to Good-Bye Depression: If You Constrict Anus 100 Times Everyday. Malarkey? or Effective Way?,Hiroyuki Nishigaki,https://www.goodreads.com/author/show/40050.Hiroyuki_Nishigaki,,4.16,141,48,"252 pages, Paperback"
https://www.goodreads.com/book/show/60510546-exit-path,Exit Path: How to Win the Startup End Game,Touraj Parang,https://www.goodreads.com/author/show/22266538.Touraj_Parang,,4.33,12,4,"288 pages, ebook"
https://www.goodreads.com/book/show/34043787-the-life-changing-manga-of-tidying-up,The Life-Changing Manga of Tidying Up,Marie Kondō,https://www.goodreads.com/author/show/5589647.Marie_Kond_,Kindle $4.99,4.09,"19,726","2,214","192 pages, Kindle Edition"
https://www.goodreads.com/book/show/998.The_Millionaire_Next_Door,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,https://www.goodreads.com/author/show/659.Thomas_J_Stanley,,4.06,"103,939","4,417","258 pages, Paperback"
https://www.goodreads.com/book/show/62226379-hope-is-on-the-way,Hope Is On The Way: How God Reveals a Wellspring of Help on Easter Saturday,Pam Ellinger-Dixon,https://www.goodreads.com/author/show/22756207.Pam_Ellinger_Dixon,Kindle $5.99,5.00,3,2,"154 pages, Paperback"
https://www.goodreads.com/book/show/17335597-fabulosity-is-you-a-woman-s-guide-for-building-her-confidence-fashion,"Fabulosity Is You! A Woman's Guide For Building Her Confidence, Fashion Tips, Weight Loss Tips, Skin Care Secrets, Relationships and Pursuing Her Purpose",Winsome Campbell-Green,https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,,4.31,16,3,"76 pages, Kindle Edition"
https://www.goodreads.com/book/show/18941548-50-things-to-know-to-downsize-your-life,"50 Things to Know to Downsize Your Life: How To Downsize, Organize, And Get Back to Basics",Lisa M. Rusczyk,https://www.goodreads.com/author/show/5765242.Lisa_M_Rusczyk,Kindle Unlimited $0.00,3.61,49,3,"70 pages, Kindle Edition"
https://www.goodreads.com/book/show/18049626-ancient-secrets-of-lead-generation,Ancient Secrets Of Lead Generation: Your Primitive Business Guide To Better Leads With Less Effort,Daryl Urbanski,https://www.goodreads.com/author/show/7126216.Daryl_Urbanski,Kindle Unlimited $0.00,4.09,32,3,"38 pages, Kindle Edition"
https://www.goodreads.com/book/show/18008379-the-emotional-extremist-s-guide-to-handling-cartoon-elephants,"The Emotional Extremist's Guide to Handling Cartoon Elephants: How to Solve Elephantine Emotional Problems Without Getting Run Over, Chased, Flattened",Renee Hoekstra,https://www.goodreads.com/author/show/7115511.Renee_Hoekstra,,4.28,18,4,"140 pages, Paperback"
https://www.goodreads.com/book/show/17554632-a-women-s-tool-for-self-empowerment,A Women's Tool for Self-Empowerment: Encouraging Yourself,Perdita M. Meeks,https://www.goodreads.com/author/show/6978523.Perdita_M_Meeks,,4.00,4,0,"154 pages, Paperback"
https://www.goodreads.com/book/show/19468552-bury-me-with-my-pearls,Bury Me with My Pearls,Jane Jenkins Herlong,https://www.goodreads.com/author/show/7389906.Jane_Jenkins_Herlong,Kindle $5.99,3.95,143,26,"164 pages, Kindle Edition"
https://www.goodreads.com/book/show/21485959-for-single-parents,For Single Parents: A Guide on Happiness and Love,Rossana Condoleo,https://www.goodreads.com/author/show/6964634.Rossana_Condoleo,,4.67,9,3,"178 pages, Paperback"
https://www.goodreads.com/book/show/20712879-difficult-customer--no-stress,Difficult Customer- No Stress,Keith H. Maitland,https://www.goodreads.com/author/show/5031297.Keith_H_Maitland,,4.57,7,1,"106 pages, Paperback"
https://www.goodreads.com/book/show/20256572-the-evil-hours,The Evil Hours: A Biography of Post-Traumatic Stress Disorder,David J. Morris,https://www.goodreads.com/author/show/312949.David_J_Morris,Kindle $10.06,4.17,819,122,"352 pages, Hardcover"
https://www.goodreads.com/book/show/29527266-divorced-and-scared-no-more,Divorced and Scared No More!: Dating After Divorce: From Lemons to Zesty Lemon Sorbet,Tasher,https://www.goodreads.com/author/show/15122619.Tasher,Kindle Unlimited $0.00,4.61,23,20,"238 pages, Paperback"
https://www.goodreads.com/book/show/30346383-how-to-attract-customers-to-your-business-and-keep-them-coming-back,How To Attract Customers To Your Business And Keep Them Coming Back,Theo John Paul,https://www.goodreads.com/author/show/15300436.Theo_John_Paul,Kindle $4.99,4.60,10,1,"152 pages, Kindle Edition"
https://www.goodreads.com/book/show/32149692-you-ve-got-8-seconds,You've Got 8 Seconds: Communication Secrets for a Distracted World,Paul Hellman,https://www.goodreads.com/author/show/16866389.Paul_Hellman,Kindle $12.99,3.80,685,81,"208 pages, Paperback"
https://www.goodreads.com/book/show/13218039-strategies-for-surviving-bullying-at-work,Strategies For Surviving Bullying at Work,Evelyn M. Field,https://www.goodreads.com/author/show/272400.Evelyn_M_Field,Kindle $14.99,4.43,7,0,"166 pages, Paperback"
https://www.goodreads.com/book/show/40195166-attaining-personal-freedom,Attaining Personal Freedom: Intimate Journeys of Courage,Tanja Diamond,https://www.goodreads.com/author/show/4034153.Tanja_Diamond,Kindle $4.99,4.80,5,0,"219 pages, Kindle Edition"
https://www.goodreads.com/book/show/36683459-a-course-in-real-feng-shui,A Course in Real Feng Shui: Make Your Property Work for You at All Times,Althea S.T.,https://www.goodreads.com/author/show/12072854.Althea_S_T_,,4.71,24,3,"340 pages, Hardcover"
https://www.goodreads.com/book/show/36683481-a-course-in-chinese-astrology,"A Course in Chinese Astrology: Reveal Your Destiny, Harness Your Luck with Four Pillars",Althea S.T.,https://www.goodreads.com/author/show/12072854.Althea_S_T_,,4.70,23,3,"273 pages, Hardcover"
https://www.goodreads.com/book/show/40968624-life-love-and-the-pursuit-of,"Life, Love and the Pursuit Of: I Won't Give Up, If You Don't Give Up.",Acamea Deadwiler,https://www.goodreads.com/author/show/5806421.Acamea_Deadwiler,Kindle Unlimited $0.00,4.19,16,2,"69 pages, Kindle Edition"
https://www.goodreads.com/book/show/42199725-the-esoteric-apprentice,The Esoteric Apprentice,Steven Chernikeeff,https://www.goodreads.com/author/show/18498058.Steven_Chernikeeff,Kindle Unlimited $0.00,4.39,33,12,"172 pages, Paperback"
https://www.goodreads.com/book/show/42140773-the-daily-shift,The Daily Shift: It's Not What You Think. It's Better Than That,Beca Lewis,https://www.goodreads.com/author/show/1658710.Beca_Lewis,,4.57,7,0,
https://www.goodreads.com/book/show/16092850-the-undefeated-mind,The Undefeated Mind: On the Science of Constructing an Indestructible Self,Alex Lickerman,https://www.goodreads.com/author/show/5858511.Alex_Lickerman,,4.00,"1,075",68,"278 pages, Paperback"
https://www.goodreads.com/book/show/45185760-me-she-her,Me She Her: A Women's Journal for Becoming,Keisha Law,https://www.goodreads.com/author/show/19081140.Keisha_Law,Kindle $2.99,5.00,2,2,Kindle Edition
https://www.goodreads.com/book/show/52499716-self-defined-success,Self-Defined Success: You Already Have Everything It Takes,Ngan H. Nguyen,https://www.goodreads.com/author/show/17320400.Ngan_H_Nguyen,,4.60,5,1,Paperback
https://www.goodreads.com/book/show/52505341-take-back-your-day,Take Back Your Day: How Simple Daily Actions Can Change Your Life,Daniel Walter,https://www.goodreads.com/author/show/6633677.Daniel_Walter,,4.28,25,12,"136 pages, Kindle Edition"
https://www.goodreads.com/book/show/52860075-the-art-of-interpretation,The Art Of Interpretation: A Guide To Remembering Rules Of Reality,Nima Khalilian,https://www.goodreads.com/author/show/19530290.Nima_Khalilian,Kindle $2.99,4.20,5,0,"216 pages, Paperback"
https://www.goodreads.com/book/show/44574392-108-divine-seeds,108 Divine Seeds: Seeds to Lead and Succeed in Life,Ashwani Deswal,https://www.goodreads.com/author/show/15059005.Ashwani_Deswal,Kindle $2.99,5.00,15,1,"126 pages, Kindle Edition"
https://www.goodreads.com/book/show/48824295-applied-emotional-intelligence,"APPLIED EMOTIONAL INTELLIGENCE: Learn how to master your feelings, motivate yourself and lead others to achieve goals and have the right social interactions.",Derek Goneke,https://www.goodreads.com/author/show/19488565.Derek_Goneke,Kindle $2.99,4.50,6,3,"55 pages, Kindle Edition"
https://www.goodreads.com/book/show/52626597-i-m-unapologetically-single-and-more-than-ok-with-it,I'm Unapologetically Single And More Than OK With It,Justin Ho Guo Shun,https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,,4.40,5,1,
https://www.goodreads.com/book/show/52241567-insights-into-influence,"Insights into Influence: Strategies, Tactics and Secrets of World-Class Leaders and Social Scientists | Thought Leadership and Science-backed Insights from Data and Behavior Experts",Noah Zandan,https://www.goodreads.com/author/show/20113608.Noah_Zandan,Kindle Unlimited $0.00,4.83,6,6,"188 pages, Perfect Paperback"
https://www.goodreads.com/book/show/52152720-from-sit-to-gundog,From Sit to Gundog,Steven B. Reider,https://www.goodreads.com/author/show/20338744.Steven_B_Reider,Kindle $8.99,3.67,3,1,"268 pages, Hardcover"
https://www.goodreads.com/book/show/49127530-cute-little-lenormand,"Cute Little Lenormand: Easy, Intuitive Fortune Telling with a 36 Card Lenormand Deck",Sara M. Lyons,https://www.goodreads.com/author/show/19261183.Sara_M_Lyons,,4.44,25,6,"208 pages, Hardcover"
https://www.goodreads.com/book/show/50244506-cruel,Cruel: One Child's Story To Survive,Denise Richardson,https://www.goodreads.com/author/show/20015318.Denise_Richardson,Kindle Unlimited $0.00,4.31,521,17,"299 pages, Kindle Edition"
https://www.goodreads.com/book/show/53365543-fountain-of-happiness,Fountain of Happiness: Open Your Arms and Embrace Your Joy,Teamika J,https://www.goodreads.com/author/show/20280326.Teamika_J,Kindle $5.19,4.80,5,1,"146 pages, Paperback"
https://www.goodreads.com/book/show/53365823-colored-money,Colored Money: The Blueprint to Financial Freedom,Clydell White Jr,https://www.goodreads.com/author/show/20280455.Clydell_White_Jr,,5.00,3,1,"104 pages, Paperback"
https://www.goodreads.com/book/show/53315690-hair-transplant-real,Hair Transplant Real: Revealing the Illusion,Michael Petrus,https://www.goodreads.com/author/show/8002055.Michael_Petrus,Kindle Unlimited $0.00,5.00,3,1,paperback
https://www.goodreads.com/book/show/9366354-101-ways-to-stop-shopping-and-start-saving,101 Ways to Stop Shopping and Start Saving,Krissy Falzon,https://www.goodreads.com/author/show/4343534.Krissy_Falzon,Kindle $5.75,3.67,12,1,"138 pages, Kindle Edition"
https://www.goodreads.com/book/show/54453938-own-your-career,"Own Your Career: Get Unstuck and Into a Role that Serves You - The Complete Guide to Career Development, Job Success, & Professional Fulfillment",Drake Elliott,https://www.goodreads.com/author/show/20360299.Drake_Elliott,Kindle Unlimited $0.00,5.00,2,0,Kindle Edition
https://www.goodreads.com/book/show/54713521-dropshipping-101,DROPSHIPPING 101: How to Change Your Life by Starting Today Your First Quick and Easy Online Business,Frederic GOSSET,https://www.goodreads.com/author/show/20543818.Frederic_GOSSET,Kindle Unlimited $0.00,4.60,5,1,Kindle Edition
https://www.goodreads.com/book/show/54920344-the-power-to-fly-high,"The Power to Fly High: Essential practices to unlock your power, find fulfillment, and create meaningful change in your life",Rocky Rojas,https://www.goodreads.com/author/show/20592700.Rocky_Rojas,Kindle Unlimited $0.00,5.00,1,0,"167 pages, Paperback"
https://www.goodreads.com/book/show/50992307-the-secret-to-everything,The Secret to Everything: How to Live More and Suffer Less,Neel Burton,https://www.goodreads.com/author/show/489063.Neel_Burton,Kindle $6.99,3.83,247,30,"120 pages, Kindle Edition"
https://www.goodreads.com/book/show/17574740-anxious-kids-anxious-parents,"Anxious Kids, Anxious Parents: 7 Ways to Stop the Worry Cycle and Raise Courageous and Independent Children",R. Reid Wilson,https://www.goodreads.com/author/show/37189.R_Reid_Wilson,Kindle $12.99,4.10,764,96,"288 pages, Paperback"
https://www.goodreads.com/book/show/53009527-effective-living,Effective Living: Your Guide to Creating a Life You Don’t Need to Take a Vacation From,Ricardo Miller,https://www.goodreads.com/author/show/20632783.Ricardo_Miller,Kindle $8.99,4.67,6,2,"120 pages, Kindle Edition"
https://www.goodreads.com/book/show/55353973-let-s-talk,"Let's Talk: ...about Making Your Life Exciting, Easier, and Exceptional",Art Rios,https://www.goodreads.com/author/show/20704686.Art_Rios,,4.29,"4,564",57,"164 pages, Kindle Edition"
https://www.goodreads.com/book/show/18245688-the-righteous-mind,The Righteous Mind: Why Good People are Divided by Politics and Religion,Jonathan Haidt,https://www.goodreads.com/author/show/55727.Jonathan_Haidt,Kindle $14.99,4.21,"52,087","5,582","500 pages, Paperback"
https://www.goodreads.com/book/show/54550912-the-longevity-bible,"The Longevity Bible: A definitive guide to living longer, staying healthier, and enjoying the life you’ve been given.",Michael Luxiey,https://www.goodreads.com/author/show/20508735.Michael_Luxiey,Kindle Unlimited $0.00,4.18,11,5,Kindle Edition
https://www.goodreads.com/book/show/55580472-cricut-for-beginners,Cricut for Beginners: The Ultimate Step by Step Guide to Cricut Maker and Design Space. Unleash your Creativity and Start Crafting Unique Handmade Projects Today! Includes Original Project Ideas,L.A. Creative Academy,https://www.goodreads.com/author/show/20656951.L_A_Creative_Academy,,4.67,3,1,"140 pages, Paperback"
https://www.goodreads.com/book/show/55680813-how-to-be-confident-when-you-re-ugly-and-broke,How to Be Confident When You’re Ugly and Broke: More Confidence and Less Stress in 7 Days,Hunter Hazelton,https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,,5.00,1,0,"53 pages, Kindle Edition"
https://www.goodreads.com/book/show/55688670-what-college-didn-t-teach-you-about-getting-hired,What College Didn't Teach You About Getting Hired: The Ultimate Guide to Finding the Right Job Fresh Out of College,Hunter Hazelton,https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,,4.50,4,0,"77 pages, Kindle Edition"
https://www.goodreads.com/book/show/55642308-top-side-hustles-from-home,"Top Side Hustles From Home : 7 Simple, Proven ideas You Can Start Today With No Prior Experience",V.K. Payson,https://www.goodreads.com/author/show/20802273.V_K_Payson,Kindle Unlimited $0.00,4.20,10,2,"56 pages, Kindle Edition"
https://www.goodreads.com/book/show/55948862-too-happy-to-be-sad-girl,"Too Happy To Be Sad Girl: Surviving Sadness, Ditching Anxiety and Learning to Thrive",Angel Aviles,https://www.goodreads.com/author/show/8142353.Angel_Aviles,Kindle Unlimited $0.00,4.45,42,6,"174 pages, Kindle Edition"
https://www.goodreads.com/book/show/28370086-how-to-have-a-good-day,How to Have a Good Day: Harness the Power of Behavioral Science to Transform Your Working Life,Caroline Webb,https://www.goodreads.com/author/show/14083622.Caroline_Webb,Kindle $14.99,4.02,"2,896",332,"360 pages, Kindle Edition"
https://www.goodreads.com/book/show/56068303-this-business-of-life-and-business,This Business of Life and Business,Ray Byfield,https://www.goodreads.com/author/show/20917085.Ray_Byfield,Kindle $6.99,1.50,4,1,"512 pages, Paperback"
https://www.goodreads.com/book/show/56154619-what-college-didn-t-teach-you-about-getting-hired,"What College Didn't Teach You About Getting Hired: The Ultimate Guide on How to Find a Job After Graduation, How to Find a Job After College, and How to ... You Love Fast",Jon Nelsen,https://www.goodreads.com/author/show/20844404.Jon_Nelsen,Kindle $2.99,4.50,6,1,"132 pages, Kindle Edition"
https://www.goodreads.com/book/show/56337869-nigeriana-quotable-quotes,Nigeriana Quotable Quotes,N. Nik Onyechi,https://www.goodreads.com/author/show/1467373.N_Nik_Onyechi,,4.50,4,1,
https://www.goodreads.com/book/show/56360682-the-you-beyond-you---the-knowledge-of-the-willing,The You Beyond You - The Knowledge of the Willing,Ramzi Najjar,https://www.goodreads.com/author/show/20704685.Ramzi_Najjar,Kindle $8.99,4.39,241,91,Kindle Edition
https://www.goodreads.com/book/show/56766104-bare,"Bare: Love, Sex, and Finding Your Soulmate",Kimberly Love,https://www.goodreads.com/author/show/3414846.Kimberly_Love,,5.00,3,2,"180 pages, Kindle Edition"
https://www.goodreads.com/book/show/56583201-the-god-slayer-s-handbook,The God Slayer's Handbook,Stany Austinson,https://www.goodreads.com/author/show/21057441.Stany_Austinson,Kindle Unlimited $0.00,3.07,14,4,"129 pages, Kindle Edition"
https://www.goodreads.com/book/show/57399028-dear-hunter,"Dear Hunter,: Letters from Father to Son",Matthew DiGeronimo,https://www.goodreads.com/author/show/17882168.Matthew_DiGeronimo,Kindle Unlimited $0.00,4.86,7,2,Kindle Edition
https://www.goodreads.com/book/show/57860010-intense-transformation,"Intense Transformation: Discover How HIIT—the Most Powerful Exercise to Transform Your Mind, Body, & Spirit—Can Activate Your Full Potential",Paul W. Matthews,https://www.goodreads.com/author/show/21431108.Paul_W_Matthews,Kindle $3.99,4.43,7,5,"90 pages, Kindle Edition"
https://www.goodreads.com/book/show/41436413-the-stressless-brain,The Stressless Brain,Madhur-Nain Webster,https://www.goodreads.com/author/show/18339261.Madhur_Nain_Webster,,4.54,13,3,"284 pages, Kindle Edition"
https://www.goodreads.com/book/show/58062615-manage-my-addiction,Manage My Addiction: What I Wish I'd Learned in School about Substance Use Disorder and Addiction Recovery,Kenneth J. Martz,https://www.goodreads.com/author/show/20688694.Kenneth_J_Martz,Kindle Unlimited $0.00,3.86,7,2,Kindle Edition
https://www.goodreads.com/book/show/58165315-women-who-choose-change,Women Who Choose Change: 52 Affirmations to Spark Change and Pursue Happiness,Nichole Harris,https://www.goodreads.com/author/show/15519781.Nichole_Harris,Kindle Unlimited $0.00,5.00,1,0,Kindle Edition
https://www.goodreads.com/book/show/51043806-the-blindspots-between-us,The Blindspots Between Us: How to Overcome Unconscious Cognitive Bias and Build Better Relationships,Gleb Tsipursky,https://www.goodreads.com/author/show/9864034.Gleb_Tsipursky,Kindle $9.99,3.95,237,69,"216 pages, Paperback"
https://www.goodreads.com/book/show/49198688-do-nothing,"Do Nothing: How to Break Away from Overworking, Overdoing, and Underliving",Celeste Headlee,https://www.goodreads.com/author/show/15223296.Celeste_Headlee,,3.90,"6,075",777,Audible Audio
https://www.goodreads.com/book/show/51625443-the-way-of-being,The Way of Being,Joseph Knecht,https://www.goodreads.com/author/show/20119709.Joseph_Knecht,,4.75,4,1,"164 pages, Paperback"
https://www.goodreads.com/book/show/59454842-you-matter,You Matter: An informative guide on caring for your own mental well being,Beccy Kusu-Orkar,https://www.goodreads.com/author/show/21951473.Beccy_Kusu_Orkar,,5.00,2,1,"138 pages, Paperback"
https://www.goodreads.com/book/show/2426060.Natural_Bust_Enlargement_with_Total_Mind_Power,Natural Bust Enlargement with Total Mind Power,Donald L. Wilson,https://www.goodreads.com/author/show/2893803.Donald_L_Wilson,,2.71,7,2,141 pages
https://www.goodreads.com/book/show/15801967-contagious,Contagious: Why Things Catch On,Jonah Berger,https://www.goodreads.com/author/show/1170746.Jonah_Berger,Kindle $13.99,3.97,"28,384","2,198","210 pages, Hardcover"
https://www.goodreads.com/book/show/63079845-never-finished,Never Finished: Unshackle Your Mind and Win the War Within,David Goggins,https://www.goodreads.com/author/show/17977069.David_Goggins,Kindle $9.99,4.48,"15,115","1,108","312 pages, Kindle Edition"
https://www.goodreads.com/book/show/85544870-mindhub,MindHub: Personality Profiler,Y-Photography,https://www.goodreads.com/author/show/16977142.Y_Photography,,4.52,52,3,
https://www.goodreads.com/book/show/16078226-ten-life-changing-lessons,Ten Life Changing Lessons,Winsome Campbell-Green,https://www.goodreads.com/author/show/6552647.Winsome_Campbell_Green,Kindle $3.99,4.26,35,7,"55 pages, Kindle Edition"
https://www.goodreads.com/book/show/19285617-50-things-to-know-to-enjoy-an-all-inclusive-resort,50 Things to Know To Enjoy An All Inclusive Resort,Lisa M. Rusczyk,https://www.goodreads.com/author/show/5765242.Lisa_M_Rusczyk,Kindle Unlimited $0.00,3.33,9,1,"46 pages, Kindle Edition"
https://www.goodreads.com/book/show/17677126-365-days-of-empowerment-journal,365 Days of Empowerment Journal,Perdita M. Meeks,https://www.goodreads.com/author/show/6978523.Perdita_M_Meeks,,4.33,6,0,"374 pages, Paperback"
https://www.goodreads.com/book/show/18592959-exploring-the-faith-of-america-s-presidents,Exploring the Faith of America's Presidents,Kendra Hazlett Armstrong,https://www.goodreads.com/author/show/6860377.Kendra_Hazlett_Armstrong,,3.76,55,12,"148 pages, Paperback"
https://www.goodreads.com/book/show/123633.The_Earth_Has_a_Soul,The Earth Has a Soul: The Nature Writings of C.G. Jung,C.G. Jung,https://www.goodreads.com/author/show/38285.C_G_Jung,,4.32,444,37,"248 pages, Paperback"
https://www.goodreads.com/book/show/57859.365_Tao,365 Tao: Daily Meditations,Ming-Dao Deng,https://www.goodreads.com/author/show/32580.Ming_Dao_Deng,Kindle $14.99,4.08,"3,471",155,"400 pages, Paperback"
https://www.goodreads.com/book/show/31128746-god-s-promises-for-you,"God's Promises For You: Divine Promises and Affirmations For Your Success, All-round Prosperity and Total Well-being",Theo John Paul,https://www.goodreads.com/author/show/15300436.Theo_John_Paul,Kindle Unlimited $0.00,3.50,8,1,"220 pages, Paperback"
https://www.goodreads.com/book/show/41212926-chinese-astrology-for-love-and-relationships,Chinese Astrology for Love and Relationships,Althea S.T.,https://www.goodreads.com/author/show/12072854.Althea_S_T_,Kindle $2.99,4.60,10,1,"82 pages, Kindle Edition"
https://www.goodreads.com/book/show/42140752-the-intent-course,The Intent Course: Say Yes To What Moves You,Beca Lewis,https://www.goodreads.com/author/show/1658710.Beca_Lewis,,4.67,9,1,
https://www.goodreads.com/book/show/43790313-f-e-a-r,F.E.A.R: The 4 Meanings,Adil Hameed,https://www.goodreads.com/author/show/18837846.Adil_Hameed,Kindle Unlimited $0.00,5.00,2,0,
https://www.goodreads.com/book/show/41866268-sew-bags,"Sew Bags: The Practical Guide to Making Purses, Totes, Clutches & More; 13 Skill-Building Projects",Hilarie Wakefield Dayton,https://www.goodreads.com/author/show/18428896.Hilarie_Wakefield_Dayton,Kindle $14.99,3.71,21,5,"112 pages, Paperback"
https://www.goodreads.com/book/show/52626759-dream-big-live-bigger,"Dream Big, Live Bigger",Justin Ho Guo Shun,https://www.goodreads.com/author/show/3422379.Justin_Ho_Guo_Shun,,5.00,4,0,Kindle Edition
https://www.goodreads.com/book/show/53299740-a-missing-drop,A Missing Drop: Free Your Mind From Conditioning And Reconnect To Your Truest Self,Ani Rich,https://www.goodreads.com/author/show/20251269.Ani_Rich,,4.71,7,2,"166 pages, Kindle Edition"
https://www.goodreads.com/book/show/53952150-keine-angst-vor-dem-tod,"Keine Angst Vor Dem Tod: Sich von der Trauer heilen, wenn dein Mensch für immer geht",Saskia Miklavitsch,https://www.goodreads.com/author/show/20398978.Saskia_Miklavitsch,Kindle Unlimited $0.00,5.00,1,0,Kindle Edition
https://www.goodreads.com/book/show/52527634-how-to-generate-and-earn-royalty-income,How to Generate and Earn Royalty Income,Marina Peters,https://www.goodreads.com/author/show/20112102.Marina_Peters,Kindle $6.99,4.25,8,4,"112 pages, Paperback"
https://www.goodreads.com/book/show/55213049-eliminate-negative-energy,ELIMINATE NEGATIVE ENERGY : IN ALL ASPECT OF LIFE,Josephine Bamidele Aiyegbeni Völkel,https://www.goodreads.com/author/show/20656634.Josephine_Bamidele_Aiyegbeni_V_lkel,Kindle $5.80,5.00,3,0,"103 pages, Kindle Edition"
https://www.goodreads.com/book/show/55218965-keep-your-head-up,Keep Your Head Up,Sam Glenn,https://www.goodreads.com/author/show/1072689.Sam_Glenn,,3.83,6,0,Paperback
https://www.goodreads.com/book/show/50891768-the-path-to-self-love-and-world-domination,The Path to Self-Love and World Domination: Break Free from Self-Limiting Beliefs and Embrace Your Power,Heidi Green,https://www.goodreads.com/author/show/16344986.Heidi_Green,Kindle $10.99,4.50,16,4,"192 pages, Paperback"
https://www.goodreads.com/book/show/55403535-create-the-mold,Create the Mold: Then Duplicate,Angela K Chambers,https://www.goodreads.com/author/show/20718707.Angela_K_Chambers,Kindle $5.95,5.00,1,0,"49 pages, Kindle Edition"
https://www.goodreads.com/book/show/3272165-bad-science,Bad Science,Ben Goldacre,https://www.goodreads.com/author/show/1387272.Ben_Goldacre,Kindle $11.99,4.06,"42,123","2,163","338 pages, Paperback"
https://www.goodreads.com/book/show/48721290-think-like-a-bartender,Think Like A Bartender: Recipes for Life,L.D. Morrow,https://www.goodreads.com/author/show/17680841.L_D_Morrow,,5.00,7,1,ebook
https://www.goodreads.com/book/show/55460678-sex-race-and-robots---how-to-be-human-in-the-age-of-ai,"Sex, Race, and Robots - How to Be Human in the Age of AI",Ayanna Howard,https://www.goodreads.com/author/show/1557878.Ayanna_Howard,,4.04,188,42,Audiobook
https://www.goodreads.com/book/show/55598045-cleared-for-take-off,Cleared for Take-Off,Manoj Papa,https://www.goodreads.com/author/show/20562387.Manoj_Papa,,5.00,1,0,"102 pages, Paperback"
https://www.goodreads.com/book/show/55688506-the-ultimate-memory-manual,The Ultimate Memory Manual: Learn How to Remember the Things You Used to Forget,Hunter Hazelton,https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,,5.00,1,0,"62 pages, Kindle Edition"
https://www.goodreads.com/book/show/55688755-the-only-time-i-set-the-bar-low-is-for-limbo,"The Only Time I Set the Bar Low Is for Limbo: Reaching Your Potential in Work, Life, and Relationships",Hunter Hazelton,https://www.goodreads.com/author/show/10813735.Hunter_Hazelton,,4.50,2,1,Kindle Edition
https://www.goodreads.com/book/show/56021708-the-power-and-magic-of-gratitude,The Power and Magic of Gratitude,Ivan Nossa,https://www.goodreads.com/author/show/14157642.Ivan_Nossa,,4.48,23,5,"131 pages, Paperback"
https://www.goodreads.com/book/show/55937433-getting-out,Getting Out: My Story Plus The Exercises And Experience I Learned That Can Help You Get Out From The Wheelchair,GREG SIOFER,https://www.goodreads.com/author/show/20883838.GREG_SIOFER,Kindle $9.99,4.75,4,1,Kindle Edition
https://www.goodreads.com/book/show/56858508-my-dog-is-my-relationship-coach,My Dog is My Relationship Coach,Maureen Scanlon,https://www.goodreads.com/author/show/19294772.Maureen_Scanlon,,5.00,3,2,"202 pages, Paperback"
https://www.goodreads.com/book/show/56919233-mom-dad-can-we-talk,"Mom, Dad...Can We Talk?: Helping Our Aging Parents with the Insight and Wisdom of Others",Dick Edwards,https://www.goodreads.com/author/show/1724230.Dick_Edwards,Kindle $4.99,4.92,12,11,Kindle Edition
https://www.goodreads.com/book/show/54860451-be-where-your-feet-are,"Be Where Your Feet Are: Seven Principles to Keep You Present, Grounded, and Thriving",Scott M. O'Neil,https://www.goodreads.com/author/show/196991.Scott_M_O_Neil,Kindle $11.99,3.90,606,88,"272 pages, Hardcover"
https://www.goodreads.com/book/show/57460574-pussy-on-a-pedestal,Pussy On A Pedestal : Women’s Journey From “Everyone” To “Herself”,Chasity Mitchell,https://www.goodreads.com/author/show/21295295.Chasity_Mitchell,Kindle Unlimited $0.00,5.00,1,0,"52 pages, Kindle Edition"
https://www.goodreads.com/book/show/56381732-cocooning-lifestyle,Cocooning Lifestyle: Enjoying Happy and Safe Times at Home,Tess Jansen,https://www.goodreads.com/author/show/20610034.Tess_Jansen,Kindle $2.99,5.00,2,0,"64 pages, Paperback"
https://www.goodreads.com/book/show/57891227-inner-initiation,Inner Initiation: A Spiritual Guide to Infinite Mind Transformation,Infynite I. Ayez,https://www.goodreads.com/author/show/21401455.Infynite_I_Ayez,,4.20,5,4,"250 pages, Paperback"
https://www.goodreads.com/book/show/36647568-the-truth-seeker-s-handbook,The Truth-Seeker’s Handbook: A Science-Based Guide,Gleb Tsipursky,https://www.goodreads.com/author/show/9864034.Gleb_Tsipursky,Kindle Unlimited $0.00,4.14,77,33,"431 pages, Kindle Edition"
